"Module_No","Exam_Year","Exam_Sitting","Title","Paper","Module_URL","Subject","Paper_Language","Paper_type","Paper_No","HL_FAL_SAL","Region","NA.","NA..1","filename","fileext","mc_start","mc_end","mc"
1522,2014,"November","2014 November NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Z31cIxiz4Is%3d&tabid=568&portalid=0&mid=1522","agricultural management practices","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 November Agricultural Management Practices paper 1 english",".pdf","1.1.1 ",1.2,TRUE
1663,2014,"February","2014 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=3UD4hbpyD8s%3d&tabid=584&portalid=0&mid=1663","agricultural management practices","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Agricultural Management Practices paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1663,2014,"February","2014 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=Z14oj7x8pXs%3d&tabid=584&portalid=0&mid=1663","agricultural management practices","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Agricultural Management Practices paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1663,2014,"February","2014 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=AIuB0dLXq1o%3d&tabid=584&portalid=0&mid=1663","agricultural management practices","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Agricultural Management Practices paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
1663,2014,"February","2014 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=7bED4gTcVfo%3d&tabid=584&portalid=0&mid=1663","agricultural management practices","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Agricultural Management Practices paper 1 english",".pdf","1.1.1 ",1.2,TRUE
1882,2013,"November","2013 November NSC Examination Papers ","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=xLxOdG2HazM%3d&tabid=607&portalid=0&mid=1882","agricultural management practices","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 November Agricultural Management Practices paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1882,2013,"November","2013 November NSC Examination Papers ","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=D4bz_aaVcqQ%3d&tabid=607&portalid=0&mid=1882","agricultural management practices","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 November Agricultural Management Practices paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1882,2013,"November","2013 November NSC Examination Papers ","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=yXiTzStplXE%3d&tabid=607&portalid=0&mid=1882","agricultural management practices","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 November Agricultural Management Practices paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
1882,2013,"November","2013 November NSC Examination Papers ","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=yXiTzStplXE%3d&tabid=607&portalid=0&mid=1882","agricultural management practices","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 November Agricultural Management Practices paper 1 english",".pdf","1.1.1 ",1.2,TRUE
1930,2013,"February","2013 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=tu5Zmy6I9JI%3d&tabid=610&portalid=0&mid=1930","agricultural management practices","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Agricultural Management Practices paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1930,2013,"February","2013 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=qVum1JWyUmM%3d&tabid=610&portalid=0&mid=1930","agricultural management practices","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Agricultural Management Practices paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1930,2013,"February","2013 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=3CblFGXJeEA%3d&tabid=610&portalid=0&mid=1930","agricultural management practices","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Agricultural Management Practices paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
1930,2013,"February","2013 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Jt_w2cZ6bDU%3d&tabid=610&portalid=0&mid=1930","agricultural management practices","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Agricultural Management Practices paper 1 english",".pdf","1.1.1 ",1.2,TRUE
2351,2012,"February","2012 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=8eOQfK0p3GM%3d&tabid=649&portalid=0&mid=2351","agricultural management practices","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Agricultural Management Practices paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
2351,2012,"February","2012 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=eOQ3xG_QKao%3d&tabid=649&portalid=0&mid=2351","agricultural management practices","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Agricultural Management Practices paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
2351,2012,"February","2012 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=AIuB0dLXq1o%3d&tabid=649&portalid=0&mid=2351","agricultural management practices","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Agricultural Management Practices paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
2351,2012,"February","2012 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=s5yYYOE-hT4%3d&tabid=649&portalid=0&mid=2351","agricultural management practices","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Agricultural Management Practices paper 1 english",".pdf","1.1.1 ",1.2,TRUE
12298,2023,"May","2023 May/June NSC/SC Exam Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=AKcyYPta8YA%3d&tabid=4504&portalid=0&mid=12298","agricultural sciences","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 May Agricultural Sciences paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
12298,2023,"May","2023 May/June NSC/SC Exam Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=cyXxuLJe9q0%3d&tabid=4504&portalid=0&mid=12298","agricultural sciences","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 May Agricultural Sciences paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
12298,2023,"May","2023 May/June NSC/SC Exam Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=qBJ9zOGswxk%3d&tabid=4504&portalid=0&mid=12298","agricultural sciences","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 May Agricultural Sciences paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
12298,2023,"May","2023 May/June NSC/SC Exam Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=cOUCa9zlwTg%3d&tabid=4504&portalid=0&mid=12298","agricultural sciences","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 May Agricultural Sciences paper 1 english",".pdf","1.1.1 ",1.2,TRUE
12662,2023,"November","2023 NSC November Exam papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=XlwHgV9W1y4%3d&tabid=4682&portalid=0&mid=12662","agricultural sciences","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Agricultural Sciences paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
12662,2023,"November","2023 NSC November Exam papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=mk7hkck5Mc0%3d&tabid=4682&portalid=0&mid=12662","agricultural sciences","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Agricultural Sciences paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
12662,2023,"November","2023 NSC November Exam papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=d9Kp98FXFwQ%3d&tabid=4682&portalid=0&mid=12662","agricultural sciences","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Agricultural Sciences paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
12662,2023,"November","2023 NSC November Exam papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=G25285_TDS4%3d&tabid=4682&portalid=0&mid=12662","agricultural sciences","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Agricultural Sciences paper 1 english",".pdf","1.1.1 ",1.2,TRUE
10967,2022,"November","2022 NSC November Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=Zi6ZUO-t4pE%3d&tabid=3294&portalid=0&mid=10967","agricultural sciences","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 November Agricultural Sciences paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
10967,2022,"November","2022 NSC November Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=72_UnBGXnIg%3d&tabid=3294&portalid=0&mid=10967","agricultural sciences","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 November Agricultural Sciences paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
10967,2022,"November","2022 NSC November Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=qAmmEkPSXRw%3d&tabid=3294&portalid=0&mid=10967","agricultural sciences","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 November Agricultural Sciences paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
10967,2022,"November","2022 NSC November Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Yk0N110o7uQ%3d&tabid=3294&portalid=0&mid=10967","agricultural sciences","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 November Agricultural Sciences paper 1 english",".pdf","1.1.1 ",1.2,TRUE
10556,2022,"May","2022 May/June NSC/SC Exam Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=pI1IsuWDS-I%3d&tabid=3138&portalid=0&mid=10556","agricultural sciences","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Agricultural Sciences paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
10556,2022,"May","2022 May/June NSC/SC Exam Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=zp8sgCHz6pc%3d&tabid=3138&portalid=0&mid=10556","agricultural sciences","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Agricultural Sciences paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
10556,2022,"May","2022 May/June NSC/SC Exam Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=2iXe3k7XXEk%3d&tabid=3138&portalid=0&mid=10556","agricultural sciences","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Agricultural Sciences paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
10556,2022,"May","2022 May/June NSC/SC Exam Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=iIn_yHWQjWU%3d&tabid=3138&portalid=0&mid=10556","agricultural sciences","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Agricultural Sciences paper 1 english",".pdf","1.1.1 ",1.2,TRUE
10116,2021,"November","2021 NSC November Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=UI4aKMOIBHs%3d&tabid=2922&portalid=0&mid=10116","agricultural sciences","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Agricultural Sciences paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
10116,2021,"November","2021 NSC November Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=Z9W0Ae_E3E8%3d&tabid=2922&portalid=0&mid=10116","agricultural sciences","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Agricultural Sciences paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
10116,2021,"November","2021 NSC November Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=TkKmhDW4_ow%3d&tabid=2922&portalid=0&mid=10116","agricultural sciences","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Agricultural Sciences paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
10116,2021,"November","2021 NSC November Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=f8xSSxCw3MU%3d&tabid=2922&portalid=0&mid=10116","agricultural sciences","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Agricultural Sciences paper 1 english",".pdf","1.1.1 ",1.2,TRUE
9896,2021,"May","2021 NSC/SC May/June Examinations","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=sQ-4rNgmHJY%3d&tabid=2837&portalid=0&mid=9896","agricultural sciences","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Agricultural Sciences paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
9896,2021,"May","2021 NSC/SC May/June Examinations","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=xtzsuVquCO8%3d&tabid=2837&portalid=0&mid=9896","agricultural sciences","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Agricultural Sciences paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
9896,2021,"May","2021 NSC/SC May/June Examinations","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=ikTzgQ0QGUg%3d&tabid=2837&portalid=0&mid=9896","agricultural sciences","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Agricultural Sciences paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
9896,2021,"May","2021 NSC/SC May/June Examinations","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=uMfnbLLNOh8%3d&tabid=2837&portalid=0&mid=9896","agricultural sciences","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Agricultural Sciences paper 1 english",".pdf","1.1.1 ",1.2,TRUE
9614,2020,"November","2020 NSC and SC Exam Papers (November)","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=zN2O0zYim6k%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2020 November Agricultural Sciences paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
9614,2020,"November","2020 NSC and SC Exam Papers (November)","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=B2mob8ot8hw%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2020 November Agricultural Sciences paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
9614,2020,"November","2020 NSC and SC Exam Papers (November)","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=3IiF0wAhYzs%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2020 November Agricultural Sciences paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
9614,2020,"November","2020 NSC and SC Exam Papers (November)","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=obiAcqmZT6I%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2020 November Agricultural Sciences paper 1 english",".pdf","1.1.1 ",1.2,TRUE
9018,2019,"November","2019 NSC Examination Papers (November)","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=hOBk_QPJs0s%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2019 November Agricultural Sciences paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
