"PDF_URL","paper","Module_No","Subject_Name","Grade","Year_title","Paper_type","Paper_Language","Module_name","Year","Paper_No","subject","paper_no","regex_start","regex_end","type"
"https://www.education.gov.za/LinkClick.aspx?fileticket=eOQ3xG_QKao%3d&tabid=649&portalid=0&mid=2351","agricultural management practices paper 1",2351,"Paper 1 (Afrikaans)",12,"2012 Feb/March NSC Examination Papers",NA,"Afrikaans","Agricultural Management Practices",2012,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=AIuB0dLXq1o%3d&tabid=649&portalid=0&mid=2351","agricultural management practices paper 1",2351,"Memo Paper 1 (English)",12,"2012 Feb/March NSC Examination Papers",NA,"English","Agricultural Management Practices",2012,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=AIuB0dLXq1o%3d&tabid=649&portalid=0&mid=2351","agricultural management practices paper 1",2351,"Memo Paper 1 (English)",12,"2012 Feb/March NSC Examination Papers",NA,"English","Agricultural Management Practices",2012,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=AIuB0dLXq1o%3d&tabid=649&portalid=0&mid=2351","agricultural management practices paper 1",2351,"Memo Paper 1 (English)",12,"2012 Feb/March NSC Examination Papers",NA,"English","Agricultural Management Practices",2012,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=AIuB0dLXq1o%3d&tabid=649&portalid=0&mid=2351","agricultural management practices paper 1",2351,"Memo Paper 1 (English)",12,"2012 Feb/March NSC Examination Papers",NA,"English","Agricultural Management Practices",2012,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=s5yYYOE-hT4%3d&tabid=649&portalid=0&mid=2351","agricultural management practices paper 1",2351,"Paper 1 (english)",12,"2012 Feb/March NSC Examination Papers",NA,"English","Agricultural Management Practices",2012,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=s5yYYOE-hT4%3d&tabid=649&portalid=0&mid=2351","agricultural management practices paper 1",2351,"Paper 1 (english)",12,"2012 Feb/March NSC Examination Papers",NA,"English","Agricultural Management Practices",2012,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=s5yYYOE-hT4%3d&tabid=649&portalid=0&mid=2351","agricultural management practices paper 1",2351,"Paper 1 (english)",12,"2012 Feb/March NSC Examination Papers",NA,"English","Agricultural Management Practices",2012,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=s5yYYOE-hT4%3d&tabid=649&portalid=0&mid=2351","agricultural management practices paper 1",2351,"Paper 1 (english)",12,"2012 Feb/March NSC Examination Papers",NA,"English","Agricultural Management Practices",2012,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=D4bz_aaVcqQ%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=D4bz_aaVcqQ%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=D4bz_aaVcqQ%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=D4bz_aaVcqQ%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=qVum1JWyUmM%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=qVum1JWyUmM%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=qVum1JWyUmM%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=qVum1JWyUmM%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=tu5Zmy6I9JI%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=tu5Zmy6I9JI%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=tu5Zmy6I9JI%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=tu5Zmy6I9JI%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xLxOdG2HazM%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xLxOdG2HazM%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xLxOdG2HazM%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xLxOdG2HazM%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Memo Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"Afrikaans","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=3CblFGXJeEA%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=3CblFGXJeEA%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=3CblFGXJeEA%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=3CblFGXJeEA%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Jt_w2cZ6bDU%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Paper 1 (english)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Jt_w2cZ6bDU%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Paper 1 (english)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Jt_w2cZ6bDU%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Paper 1 (english)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Jt_w2cZ6bDU%3d&tabid=610&portalid=0&mid=1930","agricultural management practices paper 1",1930,"Paper 1 (english)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2013 February/March Examination papers ",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=yXiTzStplXE%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Paper 1 (english)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=yXiTzStplXE%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Paper 1 (english)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=yXiTzStplXE%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Paper 1 (english)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=yXiTzStplXE%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Paper 1 (english)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=yXiTzStplXE%3d&tabid=607&portalid=0&mid=1882","agricultural management practices paper 1",1882,"Memo Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC November 2013 Examination papers",NA,"English","Agricultural Management Practices",2013,"paper 1","AGRICULTURAL MANAGEMENT PRACTICES","PAPER 1","1.1.1 ",1.2,"application/pdf"
